id,ville,quartier,prix,surface,chambres,salles_bain,etage,ascenseur,parking,terrasse,type,lat,lng
3258,Meknès,Ville Nouvelle,1526000,169,3,2,2,Yes,No,No,Appartement,33.888302,-5.5452
3259,Casablanca,Ain Sebaâ,3659000,307,4,3,3,Yes,Yes,Yes,Appartement,33.556747,-7.563494
3260,Casablanca,Gauthier,1494000,128,3,2,4,Yes,No,No,Appartement,33.581466,-7.60134
3261,Casablanca,Sidi Maarouf,1197000,100,2,1,3,Yes,No,No,Appartement,33.546887,-7.607015
3262,Casablanca,Ain Sebaâ,1258000,48,1,1,4,Yes,No,Yes,Studio,33.55783,-7.558214
3263,Casablanca,Bourgogne,1008000,33,1,1,3,Yes,No,No,Studio,33.588449,-7.600752
3264,Casablanca,Bourgogne,903000,31,1,1,3,Yes,No,No,Studio,33.579238,-7.594528
3265,Dar Bouazza,Bouskoura,1758000,133,2,2,1,Yes,Yes,Yes,Appartement,33.474892,-7.759308
3266,Casablanca,Ain Sebaâ,1243000,53,1,1,2,Yes,Yes,Yes,Studio,33.554731,-7.561484
3267,Casablanca,Maarif,1682000,67,2,2,3,Yes,Yes,Yes,Appartement,33.583928,-7.602995
3268,Casablanca,Sidi Maarouf,1919000,85,2,2,3,Yes,Yes,Yes,Appartement,33.543361,-7.604976
3269,Casablanca,Bourgogne,665000,79,2,2,5,Yes,Yes,Yes,Appartement,33.578451,-7.604027
3270,Marrakech,Targa,899000,37,1,1,5,Yes,Yes,No,Studio,31.625807,-7.98451
3271,Casablanca,CIL,1013000,36,1,1,2,Yes,No,No,Studio,33.595213,-7.618125
3272,Casablanca,Palmier,1416000,49,1,1,1,Yes,No,No,Studio,33.593789,-7.602273
3273,Marrakech,Targa,1055000,48,1,1,3,Yes,Yes,No,Studio,31.628915,-7.981941
3274,Tanger,Malabata,973000,66,2,1,5,Yes,No,No,Appartement,35.757144,-5.832732
3275,Casablanca,Anfa,1439000,57,1,1,1,Yes,No,Yes,Studio,33.599167,-7.620706
3276,Casablanca,Bourgogne,1014000,103,2,1,5,Yes,No,Yes,Appartement,33.58319,-7.594734
3277,Casablanca,CIL,2789000,152,3,2,3,Yes,Yes,Yes,Appartement,33.587871,-7.608893
3278,Casablanca,Ain Sebaâ,2143000,135,2,1,3,Yes,No,No,Appartement,33.554323,-7.560551
3279,Meknès,Ville Nouvelle,1356000,174,3,2,2,Yes,No,No,Appartement,33.886266,-5.547007
3280,Casablanca,Sidi Maarouf,4137000,284,4,3,3,Yes,Yes,Yes,Appartement,33.538047,-7.611944
3281,Casablanca,Palmier,1520000,125,3,2,4,Yes,No,No,Appartement,33.586796,-7.60405
3282,Casablanca,Sidi Maarouf,1107000,98,2,1,3,Yes,No,No,Appartement,33.542232,-7.608537
3283,Casablanca,Palmier,1380000,49,1,1,4,Yes,No,Yes,Studio,33.577429,-7.594505
3284,Casablanca,Maarif,876000,34,1,1,3,Yes,No,No,Studio,33.592652,-7.61139
3285,Casablanca,CIL,903000,33,1,1,3,Yes,No,No,Studio,33.589012,-7.61452
3286,Dar Bouazza,Val Fleuri,1826000,138,2,2,1,Yes,Yes,Yes,Appartement,33.477487,-7.763549
3287,Casablanca,Gauthier,1229000,54,1,1,2,Yes,Yes,Yes,Studio,33.575243,-7.604739
3288,Casablanca,Hay Hassani,1634000,65,2,2,3,Yes,Yes,Yes,Appartement,33.545415,-7.596117
3289,Casablanca,Palmier,1704000,74,2,2,3,Yes,Yes,Yes,Appartement,33.584711,-7.60582
3290,Casablanca,Hay Hassani,700000,79,2,2,5,Yes,Yes,Yes,Appartement,33.549389,-7.590634
3291,Marrakech,M'Hamid,856000,39,1,1,5,Yes,Yes,No,Studio,31.636384,-7.97995
3292,Casablanca,Palmier,876000,34,1,1,2,Yes,No,No,Studio,33.584917,-7.592635
3293,Casablanca,Gauthier,1392000,54,1,1,1,Yes,No,No,Studio,33.573692,-7.600629
3294,Marrakech,Targa,1045000,41,1,1,3,Yes,Yes,No,Studio,31.634059,-7.980579
3295,Tanger,Iberia,1007000,64,2,1,5,Yes,No,No,Appartement,35.756546,-5.831465
3296,Casablanca,Ain Sebaâ,1440000,59,1,1,1,Yes,No,Yes,Studio,33.557491,-7.555396
3297,Casablanca,Maarif,1008000,92,2,1,5,Yes,No,Yes,Appartement,33.583213,-7.608407
3298,Casablanca,Gauthier,2656000,162,3,2,3,Yes,Yes,Yes,Appartement,33.58218,-7.601065
3299,Casablanca,Sidi Maarouf,2109000,125,2,1,3,Yes,No,No,Appartement,33.546161,-7.611922
3300,Meknès,Hamria,1563000,174,3,2,2,Yes,No,No,Appartement,33.888558,-5.539841
3301,Casablanca,Bourgogne,4133000,342,4,3,3,Yes,Yes,Yes,Appartement,33.58123,-7.600048
3302,Casablanca,Maarif,1650000,134,3,2,4,Yes,No,No,Appartement,33.589221,-7.607539
3303,Casablanca,Hay Hassani,1134000,117,2,1,3,Yes,No,No,Appartement,33.548217,-7.607063
3304,Casablanca,Palmier,1394000,49,1,1,4,Yes,No,Yes,Studio,33.581907,-7.598076
3305,Casablanca,Gauthier,966000,34,1,1,3,Yes,No,No,Studio,33.580698,-7.612504
3306,Casablanca,Sidi Maarouf,910000,34,1,1,3,Yes,No,No,Studio,33.543101,-7.608431
3307,Dar Bouazza,Dar Bouazza Centre,1788000,139,2,2,1,Yes,Yes,Yes,Appartement,33.481828,-7.760202
3308,Casablanca,Anfa,1198000,55,1,1,2,Yes,Yes,Yes,Studio,33.597394,-7.616399
3309,Casablanca,Sidi Maarouf,1501000,72,2,2,3,Yes,Yes,Yes,Appartement,33.536371,-7.614847
3310,Casablanca,Sidi Maarouf,1779000,80,2,2,3,Yes,Yes,Yes,Appartement,33.545208,-7.609825
3311,Casablanca,Bourgogne,688000,78,2,2,5,Yes,Yes,Yes,Appartement,33.57641,-7.598293
3312,Marrakech,Palmeraie,874000,39,1,1,5,Yes,Yes,No,Studio,31.628617,-7.982428
3313,Casablanca,Maarif,917000,34,1,1,2,Yes,No,No,Studio,33.587615,-7.608826
3314,Casablanca,Sidi Maarouf,1348000,54,1,1,1,Yes,No,No,Studio,33.541066,-7.616842
3315,Marrakech,Palmeraie,1038000,46,1,1,3,Yes,Yes,No,Studio,31.635833,-7.985846
3316,Tanger,California,979000,65,2,1,5,Yes,No,No,Appartement,35.756315,-5.83282
3317,Casablanca,Gauthier,1524000,53,1,1,1,Yes,No,Yes,Studio,33.574705,-7.601042
3318,Casablanca,Ain Sebaâ,1035000,92,2,1,5,Yes,No,Yes,Appartement,33.555135,-7.561995
3319,Casablanca,Ain Sebaâ,2618000,151,3,2,3,Yes,Yes,Yes,Appartement,33.555842,-7.561983
3320,Casablanca,Sidi Maarouf,2468000,131,2,1,3,Yes,No,No,Appartement,33.541285,-7.610283
3321,Meknès,Al Qods,1352000,164,3,2,2,Yes,No,No,Appartement,33.891152,-5.543921
3322,Casablanca,Gauthier,3907000,308,4,3,3,Yes,Yes,Yes,Appartement,33.582495,-7.606211
3323,Casablanca,Gauthier,1585000,120,3,2,4,Yes,No,No,Appartement,33.58587,-7.600627
3324,Casablanca,Maarif,1193000,102,2,1,3,Yes,No,No,Appartement,33.587737,-7.611874
3325,Casablanca,Gauthier,1345000,42,1,1,4,Yes,No,Yes,Studio,33.576382,-7.600024
3326,Casablanca,Ain Sebaâ,988000,35,1,1,3,Yes,No,No,Studio,33.557708,-7.55532
3327,Casablanca,Sidi Maarouf,833000,30,1,1,3,Yes,No,No,Studio,33.543355,-7.610851
3328,Dar Bouazza,Bouskoura,1649000,120,2,2,1,Yes,Yes,Yes,Appartement,33.478203,-7.75741
3329,Casablanca,Palmier,1092000,53,1,1,2,Yes,Yes,Yes,Studio,33.583981,-7.607654
3330,Casablanca,Bourgogne,1548000,67,2,2,3,Yes,Yes,Yes,Appartement,33.588642,-7.600785
3331,Casablanca,Ain Sebaâ,1898000,74,2,2,3,Yes,Yes,Yes,Appartement,33.552422,-7.554515
3332,Casablanca,Hay Hassani,649000,77,2,2,5,Yes,Yes,Yes,Appartement,33.544872,-7.589954
3333,Marrakech,Guéliz,919000,37,1,1,5,Yes,Yes,No,Studio,31.636808,-7.978221
3334,Casablanca,Anfa,1018000,36,1,1,2,Yes,No,No,Studio,33.597518,-7.61928
3335,Casablanca,Maarif,1442000,51,1,1,1,Yes,No,No,Studio,33.581893,-7.604885
3336,Marrakech,Hivernage,1128000,40,1,1,3,Yes,Yes,No,Studio,31.630125,-7.977244
3337,Tanger,Centre-ville,936000,62,2,1,5,Yes,No,No,Appartement,35.756855,-5.838164
3338,Casablanca,Maarif,1421000,54,1,1,1,Yes,No,Yes,Studio,33.584562,-7.608653
3339,Casablanca,Palmier,1006000,103,2,1,5,Yes,No,Yes,Appartement,33.583868,-7.60718
3340,Casablanca,Hay Hassani,2615000,136,3,2,3,Yes,Yes,Yes,Appartement,33.553761,-7.60339
3341,Casablanca,Maarif,2348000,128,2,1,3,Yes,No,No,Appartement,33.581229,-7.601368
3342,Meknès,Marjane,1470000,172,3,2,2,Yes,No,No,Appartement,33.892974,-5.540628
3343,Casablanca,Sidi Maarouf,3719000,310,4,3,3,Yes,Yes,Yes,Appartement,33.543297,-7.608879
3344,Casablanca,Ain Sebaâ,1635000,117,3,2,4,Yes,No,No,Appartement,33.552255,-7.565312
3345,Casablanca,Gauthier,1109000,101,2,1,3,Yes,No,No,Appartement,33.582746,-7.61002
3346,Casablanca,Ain Sebaâ,1373000,46,1,1,4,Yes,No,Yes,Studio,33.559122,-7.5627
3347,Casablanca,Gauthier,916000,33,1,1,3,Yes,No,No,Studio,33.579892,-7.609551
3348,Casablanca,Maarif,883000,34,1,1,3,Yes,No,No,Studio,33.593976,-7.610532
3349,Dar Bouazza,Dar Bouazza Centre,1746000,139,2,2,1,Yes,Yes,Yes,Appartement,33.474944,-7.749776
3350,Casablanca,Ain Sebaâ,1113000,51,1,1,2,Yes,Yes,Yes,Studio,33.548999,-7.56071
3351,Casablanca,Ain Sebaâ,1509000,64,2,2,3,Yes,Yes,Yes,Appartement,33.551784,-7.56652
3352,Casablanca,Anfa,1755000,82,2,2,3,Yes,Yes,Yes,Appartement,33.597456,-7.609659
3353,Casablanca,Palmier,712000,84,2,2,5,Yes,Yes,Yes,Appartement,33.570831,-7.595246
3354,Marrakech,M'Hamid,884000,40,1,1,5,Yes,Yes,No,Studio,31.630145,-7.972392
3355,Casablanca,Anfa,1005000,33,1,1,2,Yes,No,No,Studio,33.596938,-7.613852
3356,Casablanca,Gauthier,1382000,50,1,1,1,Yes,No,No,Studio,33.57586,-7.590296
3357,Marrakech,Targa,1083000,45,1,1,3,Yes,Yes,No,Studio,31.629948,-7.98442
3358,Tanger,Malabata,976000,59,2,1,5,Yes,No,No,Appartement,35.758488,-5.834485
3359,Casablanca,Gauthier,1536000,52,1,1,1,Yes,No,Yes,Studio,33.577619,-7.601672
3360,Casablanca,Bourgogne,1011000,101,2,1,5,Yes,No,Yes,Appartement,33.581081,-7.59598
3361,Casablanca,Gauthier,2807000,153,3,2,3,Yes,Yes,Yes,Appartement,33.578185,-7.605425
3362,Casablanca,Ain Sebaâ,2236000,140,2,1,3,Yes,No,No,Appartement,33.551042,-7.55429
3363,Meknès,Ismailia,1494000,153,3,2,2,Yes,No,No,Appartement,33.897491,-5.553953
3364,Casablanca,CIL,3749000,335,4,3,3,Yes,Yes,Yes,Appartement,33.590399,-7.614542
3365,Casablanca,Hay Hassani,1717000,121,3,2,4,Yes,No,No,Appartement,33.549197,-7.599739
3366,Casablanca,Gauthier,1171000,112,2,1,3,Yes,No,No,Appartement,33.574502,-7.600379
3367,Casablanca,Ain Sebaâ,1405000,44,1,1,4,Yes,No,Yes,Studio,33.549257,-7.561228
3368,Casablanca,Palmier,920000,37,1,1,3,Yes,No,No,Studio,33.581671,-7.598581
3369,Casablanca,Gauthier,878000,34,1,1,3,Yes,No,No,Studio,33.582142,-7.607853
3370,Dar Bouazza,Dar Bouazza Centre,1685000,125,2,2,1,Yes,Yes,Yes,Appartement,33.481926,-7.762947
3371,Casablanca,Ain Sebaâ,1091000,52,1,1,2,Yes,Yes,Yes,Studio,33.552746,-7.552777
3372,Casablanca,CIL,1700000,72,2,2,3,Yes,Yes,Yes,Appartement,33.59082,-7.610133
3373,Casablanca,Bourgogne,1772000,72,2,2,3,Yes,Yes,Yes,Appartement,33.58145,-7.599348
3374,Casablanca,Bourgogne,720000,89,2,2,5,Yes,Yes,Yes,Appartement,33.585133,-7.606028
3375,Marrakech,Hivernage,959000,38,1,1,5,Yes,Yes,No,Studio,31.630134,-7.975302
3376,Casablanca,Ain Sebaâ,911000,31,1,1,2,Yes,No,No,Studio,33.555009,-7.555445
3377,Casablanca,Maarif,1374000,48,1,1,1,Yes,No,No,Studio,33.581848,-7.60652
3378,Marrakech,Palmeraie,1029000,43,1,1,3,Yes,Yes,No,Studio,31.626783,-7.982048
3379,Tanger,California,977000,59,2,1,5,Yes,No,No,Appartement,35.771358,-5.837713
3380,Casablanca,Maarif,1404000,53,1,1,1,Yes,No,Yes,Studio,33.585812,-7.607912
3381,Casablanca,Ain Sebaâ,1073000,98,2,1,5,Yes,No,Yes,Appartement,33.557472,-7.566239
3382,Casablanca,Gauthier,2706000,137,3,2,3,Yes,Yes,Yes,Appartement,33.576929,-7.605104
3383,Casablanca,Sidi Maarouf,2470000,120,2,1,3,Yes,No,No,Appartement,33.543285,-7.607886
3384,Meknès,Al Qods,1562000,172,3,2,2,Yes,No,No,Appartement,33.891541,-5.547385
3385,Casablanca,Anfa,3758000,334,4,3,3,Yes,Yes,Yes,Appartement,33.600489,-7.618536
3386,Casablanca,Hay Hassani,1714000,129,3,2,4,Yes,No,No,Appartement,33.541304,-7.603017
3387,Casablanca,Ain Sebaâ,1162000,109,2,1,3,Yes,No,No,Appartement,33.552453,-7.561197
3388,Casablanca,Gauthier,1285000,44,1,1,4,Yes,No,Yes,Studio,33.575179,-7.603345
3389,Casablanca,Anfa,1008000,32,1,1,3,Yes,No,No,Studio,33.603501,-7.618955
3390,Casablanca,Sidi Maarouf,851000,29,1,1,3,Yes,No,No,Studio,33.536156,-7.601437
3391,Dar Bouazza,Bouskoura,1740000,118,2,2,1,Yes,Yes,Yes,Appartement,33.480898,-7.764029
3392,Casablanca,Gauthier,1151000,50,1,1,2,Yes,Yes,Yes,Studio,33.581223,-7.60598
3393,Casablanca,Ain Sebaâ,1632000,67,2,2,3,Yes,Yes,Yes,Appartement,33.556861,-7.559054
3394,Casablanca,Anfa,1722000,76,2,2,3,Yes,Yes,Yes,Appartement,33.597521,-7.617594
3395,Casablanca,Gauthier,700000,86,2,2,5,Yes,Yes,Yes,Appartement,33.576507,-7.605828
3396,Marrakech,Targa,902000,34,1,1,5,Yes,Yes,No,Studio,31.630331,-7.977734
3397,Casablanca,Maarif,903000,33,1,1,2,Yes,No,No,Studio,33.583695,-7.614233
3398,Casablanca,Bourgogne,1395000,53,1,1,1,Yes,No,No,Studio,33.582419,-7.60798
3399,Marrakech,Hivernage,1051000,42,1,1,3,Yes,Yes,No,Studio,31.633129,-7.982538
3400,Tanger,Centre-ville,967000,68,2,1,5,Yes,No,No,Appartement,35.75442,-5.836905
3401,Casablanca,Anfa,1367000,61,1,1,1,Yes,No,Yes,Studio,33.602085,-7.61431
3402,Casablanca,Gauthier,980000,101,2,1,5,Yes,No,Yes,Appartement,33.572201,-7.612835
3403,Casablanca,Bourgogne,2601000,153,3,2,3,Yes,Yes,Yes,Appartement,33.593163,-7.605009
3404,Casablanca,Anfa,2114000,135,2,1,3,Yes,No,No,Appartement,33.585265,-7.625393
3405,Meknès,Hamria,1562000,159,3,2,2,Yes,No,No,Appartement,33.889054,-5.552054
3406,Casablanca,Maarif,3928000,287,4,3,3,Yes,Yes,Yes,Appartement,33.583127,-7.608293
3407,Casablanca,CIL,1583000,115,3,2,4,Yes,No,No,Appartement,33.59627,-7.619749
3408,Casablanca,Hay Hassani,1157000,104,2,1,3,Yes,No,No,Appartement,33.54351,-7.603458
3409,Casablanca,CIL,1416000,43,1,1,4,Yes,No,Yes,Studio,33.587636,-7.615245
3410,Casablanca,Ain Sebaâ,930000,35,1,1,3,Yes,No,No,Studio,33.554872,-7.554875
3411,Casablanca,CIL,926000,32,1,1,3,Yes,No,No,Studio,33.594128,-7.616693
3412,Dar Bouazza,Bouskoura,1922000,134,2,2,1,Yes,Yes,Yes,Appartement,33.481139,-7.772199
3413,Casablanca,CIL,1212000,56,1,1,2,Yes,Yes,Yes,Studio,33.591517,-7.611347
3414,Casablanca,Gauthier,1681000,70,2,2,3,Yes,Yes,Yes,Appartement,33.584156,-7.605861
3415,Casablanca,Palmier,1731000,77,2,2,3,Yes,Yes,Yes,Appartement,33.573637,-7.594394
3416,Casablanca,CIL,637000,86,2,2,5,Yes,Yes,Yes,Appartement,33.589724,-7.613926
3417,Marrakech,Guéliz,929000,40,1,1,5,Yes,Yes,No,Studio,31.628018,-7.981692
3418,Casablanca,Hay Hassani,936000,36,1,1,2,Yes,No,No,Studio,33.545115,-7.596296
3419,Casablanca,Sidi Maarouf,1298000,53,1,1,1,Yes,No,No,Studio,33.543965,-7.602826
3420,Marrakech,Hivernage,1098000,40,1,1,3,Yes,Yes,No,Studio,31.630451,-7.973658
3421,Tanger,California,944000,67,2,1,5,Yes,No,No,Appartement,35.76859,-5.834759
3422,Casablanca,Anfa,1537000,55,1,1,1,Yes,No,Yes,Studio,33.598378,-7.611041
3423,Casablanca,Maarif,967000,91,2,1,5,Yes,No,Yes,Appartement,33.582381,-7.613062
3424,Casablanca,Bourgogne,2786000,158,3,2,3,Yes,Yes,Yes,Appartement,33.575481,-7.60619
3425,Casablanca,Maarif,2382000,126,2,1,3,Yes,No,No,Appartement,33.584009,-7.606119
3426,Meknès,Marjane,1390000,149,3,2,2,Yes,No,No,Appartement,33.889519,-5.544721
3427,Casablanca,Bourgogne,3765000,293,4,3,3,Yes,Yes,Yes,Appartement,33.583883,-7.598049
3428,Casablanca,Anfa,1625000,127,3,2,4,Yes,No,No,Appartement,33.600054,-7.621602
3429,Casablanca,Anfa,1059000,106,2,1,3,Yes,No,No,Appartement,33.599976,-7.615819
3430,Casablanca,Gauthier,1402000,46,1,1,4,Yes,No,Yes,Studio,33.580181,-7.601191
3431,Casablanca,Ain Sebaâ,974000,37,1,1,3,Yes,No,No,Studio,33.553714,-7.566076
3432,Casablanca,CIL,837000,33,1,1,3,Yes,No,No,Studio,33.589287,-7.614453
3433,Dar Bouazza,Dar Bouazza Centre,1677000,134,2,2,1,Yes,Yes,Yes,Appartement,33.482969,-7.767242
3434,Casablanca,Anfa,1088000,52,1,1,2,Yes,Yes,Yes,Studio,33.60049,-7.619438
3435,Casablanca,Palmier,1730000,75,2,2,3,Yes,Yes,Yes,Appartement,33.587414,-7.595669
3436,Casablanca,Anfa,1904000,75,2,2,3,Yes,Yes,Yes,Appartement,33.594202,-7.620526
3437,Casablanca,Gauthier,630000,88,2,2,5,Yes,Yes,Yes,Appartement,33.576255,-7.603821
3438,Marrakech,Palmeraie,857000,36,1,1,5,Yes,Yes,No,Studio,31.628527,-7.98391
3439,Casablanca,Hay Hassani,988000,35,1,1,2,Yes,No,No,Studio,33.547124,-7.596309
3440,Casablanca,Maarif,1261000,46,1,1,1,Yes,No,No,Studio,33.58674,-7.611032
3441,Marrakech,Targa,1058000,44,1,1,3,Yes,Yes,No,Studio,31.628019,-7.982306
3442,Tanger,Centre-ville,967000,66,2,1,5,Yes,No,No,Appartement,35.759228,-5.835542
3443,Casablanca,CIL,1469000,61,1,1,1,Yes,No,Yes,Studio,33.599699,-7.619477
3444,Casablanca,Ain Sebaâ,1061000,102,2,1,5,Yes,No,Yes,Appartement,33.557881,-7.562806
3445,Casablanca,Maarif,2457000,146,3,2,3,Yes,Yes,Yes,Appartement,33.58485,-7.612072
3446,Casablanca,Anfa,2431000,129,2,1,3,Yes,No,No,Appartement,33.598399,-7.626001
3447,Meknès,Marjane,1350000,175,3,2,2,Yes,No,No,Appartement,33.892834,-5.553681
3448,Casablanca,Sidi Maarouf,3689000,322,4,3,3,Yes,Yes,Yes,Appartement,33.536833,-7.613753
3449,Casablanca,Sidi Maarouf,1636000,120,3,2,4,Yes,No,No,Appartement,33.540805,-7.609935
3450,Casablanca,CIL,1153000,102,2,1,3,Yes,No,No,Appartement,33.596457,-7.614538
3451,Casablanca,Palmier,1255000,44,1,1,4,Yes,No,Yes,Studio,33.581077,-7.601704
3452,Casablanca,Palmier,1022000,36,1,1,3,Yes,No,No,Studio,33.582032,-7.595546
3453,Casablanca,Bourgogne,815000,31,1,1,3,Yes,No,No,Studio,33.580544,-7.604989
3454,Dar Bouazza,Val Fleuri,1803000,124,2,2,1,Yes,Yes,Yes,Appartement,33.478219,-7.764578
3455,Casablanca,Bourgogne,1079000,56,1,1,2,Yes,Yes,Yes,Studio,33.579843,-7.601747
3456,Casablanca,Bourgogne,1540000,66,2,2,3,Yes,Yes,Yes,Appartement,33.576248,-7.602341
3457,Casablanca,Sidi Maarouf,1836000,73,2,2,3,Yes,Yes,Yes,Appartement,33.533935,-7.610274
3458,Casablanca,Anfa,675000,80,2,2,5,Yes,Yes,Yes,Appartement,33.597235,-7.615958
3459,Marrakech,Guéliz,832000,35,1,1,5,Yes,Yes,No,Studio,31.629954,-7.990999
3460,Casablanca,CIL,904000,31,1,1,2,Yes,No,No,Studio,33.600403,-7.61229
3461,Casablanca,Palmier,1428000,52,1,1,1,Yes,No,No,Studio,33.587891,-7.602166
3462,Marrakech,Targa,1023000,39,1,1,3,Yes,Yes,No,Studio,31.626573,-7.979734
3463,Tanger,Centre-ville,879000,61,2,1,5,Yes,No,No,Appartement,35.762027,-5.836386
3464,Casablanca,Maarif,1384000,59,1,1,1,Yes,No,Yes,Studio,33.583718,-7.605829
3465,Casablanca,Gauthier,1051000,104,2,1,5,Yes,No,Yes,Appartement,33.577012,-7.600311
3466,Casablanca,Maarif,2685000,140,3,2,3,Yes,Yes,Yes,Appartement,33.585502,-7.605397
3467,Casablanca,CIL,2289000,119,2,1,3,Yes,No,No,Appartement,33.593977,-7.615956
3468,Meknès,Hamria,1535000,164,3,2,2,Yes,No,No,Appartement,33.892011,-5.548472
3469,Casablanca,Bourgogne,3901000,291,4,3,3,Yes,Yes,Yes,Appartement,33.581471,-7.598589
3470,Casablanca,Hay Hassani,1597000,120,3,2,4,Yes,No,No,Appartement,33.552276,-7.596924
3471,Casablanca,Sidi Maarouf,1136000,107,2,1,3,Yes,No,No,Appartement,33.540671,-7.609933
3472,Casablanca,Anfa,1283000,46,1,1,4,Yes,No,Yes,Studio,33.597172,-7.62046
3473,Casablanca,Maarif,939000,34,1,1,3,Yes,No,No,Studio,33.588943,-7.610953
3474,Casablanca,Sidi Maarouf,822000,30,1,1,3,Yes,No,No,Studio,33.544665,-7.605442
3475,Dar Bouazza,Dar Bouazza Centre,1735000,116,2,2,1,Yes,Yes,Yes,Appartement,33.479488,-7.765151
3476,Casablanca,Bourgogne,1077000,58,1,1,2,Yes,Yes,Yes,Studio,33.579168,-7.592271
3477,Casablanca,Anfa,1528000,77,2,2,3,Yes,Yes,Yes,Appartement,33.594215,-7.617867
3478,Casablanca,Hay Hassani,1906000,85,2,2,3,Yes,Yes,Yes,Appartement,33.551188,-7.596666
3479,Casablanca,Anfa,703000,87,2,2,5,Yes,Yes,Yes,Appartement,33.603625,-7.622928
3480,Marrakech,M'Hamid,904000,39,1,1,5,Yes,Yes,No,Studio,31.631267,-7.982083
3481,Casablanca,CIL,893000,33,1,1,2,Yes,No,No,Studio,33.594673,-7.617798
3482,Casablanca,Hay Hassani,1247000,46,1,1,1,Yes,No,No,Studio,33.549955,-7.598674
3483,Marrakech,Targa,1086000,44,1,1,3,Yes,Yes,No,Studio,31.628443,-7.975249
3484,Tanger,Iberia,898000,64,2,1,5,Yes,No,No,Appartement,35.766576,-5.835422
3485,Casablanca,Anfa,1576000,58,1,1,1,Yes,No,Yes,Studio,33.597998,-7.622636
3486,Casablanca,Palmier,980000,104,2,1,5,Yes,No,Yes,Appartement,33.585185,-7.596748
3487,Casablanca,CIL,2727000,152,3,2,3,Yes,Yes,Yes,Appartement,33.588854,-7.61102
3488,Casablanca,Ain Sebaâ,2388000,137,2,1,3,Yes,No,No,Appartement,33.552557,-7.565749
3489,Meknès,Marjane,1376000,173,3,2,2,Yes,No,No,Appartement,33.898955,-5.54456
3490,Casablanca,CIL,3933000,299,4,3,3,Yes,Yes,Yes,Appartement,33.591972,-7.615501
3491,Casablanca,Gauthier,1536000,134,3,2,4,Yes,No,No,Appartement,33.583147,-7.601112
3492,Casablanca,Ain Sebaâ,1156000,100,2,1,3,Yes,No,No,Appartement,33.550523,-7.560147
3493,Casablanca,Hay Hassani,1261000,49,1,1,4,Yes,No,Yes,Studio,33.540977,-7.602526
3494,Casablanca,Maarif,914000,32,1,1,3,Yes,No,No,Studio,33.578243,-7.614751
3495,Casablanca,Bourgogne,812000,33,1,1,3,Yes,No,No,Studio,33.579006,-7.603955
3496,Dar Bouazza,Bouskoura,1652000,125,2,2,1,Yes,Yes,Yes,Appartement,33.470852,-7.765888
3497,Casablanca,Hay Hassani,1079000,58,1,1,2,Yes,Yes,Yes,Studio,33.548591,-7.597206
3498,Casablanca,Bourgogne,1640000,74,2,2,3,Yes,Yes,Yes,Appartement,33.576576,-7.60094
3499,Casablanca,Sidi Maarouf,1839000,80,2,2,3,Yes,Yes,Yes,Appartement,33.544905,-7.605474
3500,Casablanca,Bourgogne,647000,83,2,2,5,Yes,Yes,Yes,Appartement,33.58494,-7.597618
3501,Marrakech,Palmeraie,874000,36,1,1,5,Yes,Yes,No,Studio,31.633591,-7.97855
3502,Casablanca,Maarif,1001000,34,1,1,2,Yes,No,No,Studio,33.584636,-7.610538
3503,Casablanca,Ain Sebaâ,1307000,46,1,1,1,Yes,No,No,Studio,33.548844,-7.557936
3504,Marrakech,Guéliz,1123000,45,1,1,3,Yes,Yes,No,Studio,31.624681,-7.985149
3505,Tanger,Malabata,876000,64,2,1,5,Yes,No,No,Appartement,35.765424,-5.832526
3506,Casablanca,Gauthier,1347000,59,1,1,1,Yes,No,Yes,Studio,33.573825,-7.608492
3507,Casablanca,Palmier,954000,90,2,1,5,Yes,No,Yes,Appartement,33.583455,-7.594113
3508,Casablanca,CIL,2435000,158,3,2,3,Yes,Yes,Yes,Appartement,33.581343,-7.61669
3509,Casablanca,Sidi Maarouf,2394000,127,2,1,3,Yes,No,No,Appartement,33.548619,-7.615122
3510,Meknès,Al Qods,1494000,177,3,2,2,Yes,No,No,Appartement,33.897701,-5.551499
3511,Casablanca,Maarif,4160000,292,4,3,3,Yes,Yes,Yes,Appartement,33.57947,-7.607454
3512,Casablanca,CIL,1506000,132,3,2,4,Yes,No,No,Appartement,33.587008,-7.617689
3513,Casablanca,Palmier,1229000,112,2,1,3,Yes,No,No,Appartement,33.582308,-7.595102
3514,Casablanca,CIL,1363000,46,1,1,4,Yes,No,Yes,Studio,33.599395,-7.616768
3515,Casablanca,Palmier,954000,34,1,1,3,Yes,No,No,Studio,33.583465,-7.601956
3516,Casablanca,Hay Hassani,884000,31,1,1,3,Yes,No,No,Studio,33.545249,-7.598817
3517,Dar Bouazza,Val Fleuri,1838000,125,2,2,1,Yes,Yes,Yes,Appartement,33.475582,-7.760567
3518,Casablanca,Sidi Maarouf,1110000,58,1,1,2,Yes,Yes,Yes,Studio,33.54876,-7.611394
3519,Casablanca,Hay Hassani,1496000,75,2,2,3,Yes,Yes,Yes,Appartement,33.545781,-7.596504
3520,Casablanca,Bourgogne,1817000,79,2,2,3,Yes,Yes,Yes,Appartement,33.586836,-7.595839
3521,Casablanca,Anfa,679000,88,2,2,5,Yes,Yes,Yes,Appartement,33.602387,-7.626543
